0.000000	-0.905285
0.150000	-0.904485
0.300000	-0.902089
0.450000	-0.898106
0.600000	-0.892552
0.750000	-0.885449
0.900000	-0.876824
1.050000	-0.866713
1.200000	-0.855154
1.350000	-0.842193
1.500000	-0.827882
1.650000	-0.812277
1.800000	-0.795440
1.950000	-0.777436
2.100000	-0.758338
2.250000	-0.738220
2.400000	-0.717162
2.550000	-0.695247
2.700000	-0.672562
2.850000	-0.649195
3.000000	-0.625240
3.150000	-0.600790
3.300000	-0.575943
3.450000	-0.550796
3.600000	-0.525448
3.750000	-0.500000
3.900000	-0.474552
4.050000	-0.449204
4.200000	-0.424057
4.350000	-0.399210
4.500000	-0.374760
4.650000	-0.350805
4.800000	-0.327438
4.950000	-0.304753
5.100000	-0.282838
5.250000	-0.261780
5.400000	-0.241662
5.550000	-0.222564
5.700000	-0.204560
5.850000	-0.187723
6.000000	-0.172118
6.150000	-0.157807
6.300000	-0.144846
6.450000	-0.133287
6.600000	-0.123176
6.750000	-0.114551
6.900000	-0.107448
7.050000	-0.101894
7.200000	-0.097911
7.350000	-0.095515
7.500000	-0.094715
7.650000	-0.095515
7.800000	-0.097911
7.950000	-0.101894
8.100000	-0.107448
8.250000	-0.114551
8.400000	-0.123176
8.550000	-0.133287
8.700000	-0.144846
8.850000	-0.157807
9.000000	-0.172118
9.150000	-0.187723
9.300000	-0.204560
9.450000	-0.222564
9.600000	-0.241662
9.750000	-0.261780
9.900000	-0.282838
10.050000	-0.304753
10.200000	-0.327438
10.350000	-0.350805
10.500000	-0.374760
10.650000	-0.399210
10.800000	-0.424057
10.950000	-0.449204
11.100000	-0.474552
11.250000	-0.500000
11.400000	-0.525448
11.550000	-0.550796
11.700000	-0.575943
11.850000	-0.600790
12.000000	-0.625240
12.150000	-0.649195
12.300000	-0.672562
12.450000	-0.695247
12.600000	-0.717162
12.750000	-0.738220
12.900000	-0.758338
13.050000	-0.777436
13.200000	-0.795440
13.350000	-0.812277
13.500000	-0.827882
13.650000	-0.842193
13.800000	-0.855154
13.950000	-0.866713
14.100000	-0.876824
14.250000	-0.885449
14.400000	-0.892552
14.550000	-0.898106
14.700000	-0.902089
14.850000	-0.904485
15.000000	-0.905285
15.150000	-0.904485
15.300000	-0.902089
15.450000	-0.898106
15.600000	-0.892552
15.750000	-0.885449
15.900000	-0.876824
16.050000	-0.866713
16.200000	-0.855154
16.350000	-0.842193
16.500000	-0.827882
16.650000	-0.812277
16.800000	-0.795440
16.950000	-0.777436
17.100000	-0.758338
17.250000	-0.738220
17.400000	-0.717162
17.550000	-0.695247
17.700000	-0.672562
17.850000	-0.649195
18.000000	-0.625240
18.150000	-0.600790
18.300000	-0.575943
18.450000	-0.550796
18.600000	-0.525448
18.750000	-0.500000
18.900000	-0.474552
19.050000	-0.449204
19.200000	-0.424057
19.350000	-0.399210
19.500000	-0.374760
19.650000	-0.350805
19.800000	-0.327438
19.950000	-0.304753
20.100000	-0.282838
20.250000	-0.261780
20.400000	-0.241662
20.550000	-0.222564
20.700000	-0.204560
20.850000	-0.187723
21.000000	-0.172118
21.150000	-0.157807
21.300000	-0.144846
21.450000	-0.133287
21.600000	-0.123176
21.750000	-0.114551
21.900000	-0.107448
22.050000	-0.101894
22.200000	-0.097911
22.350000	-0.095515
22.500000	-0.094715
22.650000	-0.095515
22.800000	-0.097911
22.950000	-0.101894
23.100000	-0.107448
23.250000	-0.114551
23.400000	-0.123176
23.550000	-0.133287
23.700000	-0.144846
23.850000	-0.157807
24.000000	-0.172118
24.150000	-0.187723
24.300000	-0.204560
24.450000	-0.222564
24.600000	-0.241662
24.750000	-0.261780
24.900000	-0.282838
25.050000	-0.304753
25.200000	-0.327438
25.350000	-0.350805
25.500000	-0.374760
25.650000	-0.399210
25.800000	-0.424057
25.950000	-0.449204
26.100000	-0.474552
26.250000	-0.500000
26.400000	-0.525448
26.550000	-0.550796
26.700000	-0.575943
26.850000	-0.600790
27.000000	-0.625240
27.150000	-0.649195
27.300000	-0.672562
27.450000	-0.695247
27.600000	-0.717162
27.750000	-0.738220
27.900000	-0.758338
28.050000	-0.777436
28.200000	-0.795440
28.350000	-0.812277
28.500000	-0.827882
28.650000	-0.842193
28.800000	-0.855154
28.950000	-0.866713
29.100000	-0.876824
29.250000	-0.885449
29.400000	-0.892552
29.550000	-0.898106
29.700000	-0.902089
29.850000	-0.904485
30.000000	-0.905285
30.150000	-0.904485
30.300000	-0.902089
30.450000	-0.898106
30.600000	-0.892552
30.750000	-0.885449
30.900000	-0.876824
31.050000	-0.866713
31.200000	-0.855154
31.350000	-0.842193
31.500000	-0.827882
31.650000	-0.812277
31.800000	-0.795440
31.950000	-0.777436
32.100000	-0.758338
32.250000	-0.738220
32.400000	-0.717162
32.550000	-0.695247
32.700000	-0.672562
32.850000	-0.649195
33.000000	-0.625240
33.150000	-0.600790
33.300000	-0.575943
33.450000	-0.550796
33.600000	-0.525448
33.750000	-0.500000
33.900000	-0.474552
34.050000	-0.449204
34.200000	-0.424057
34.350000	-0.399210
34.500000	-0.374760
34.650000	-0.350805
34.800000	-0.327438
34.950000	-0.304753
35.100000	-0.282838
35.250000	-0.261780
35.400000	-0.241662
35.550000	-0.222564
35.700000	-0.204560
35.850000	-0.187723
36.000000	-0.172118
36.150000	-0.157807
36.300000	-0.144846
36.450000	-0.133287
36.600000	-0.123176
36.750000	-0.114551
36.900000	-0.107448
37.050000	-0.101894
37.200000	-0.097911
37.350000	-0.095515
37.500000	-0.094715
37.650000	-0.095515
37.800000	-0.097911
37.950000	-0.101894
38.100000	-0.107448
38.250000	-0.114551
38.400000	-0.123176
38.550000	-0.133287
38.700000	-0.144846
38.850000	-0.157807
39.000000	-0.172118
39.150000	-0.187723
39.300000	-0.204560
39.450000	-0.222564
39.600000	-0.241662
39.750000	-0.261780
39.900000	-0.282838
40.050000	-0.304753
40.200000	-0.327438
40.350000	-0.350805
40.500000	-0.374760
40.650000	-0.399210
40.800000	-0.424057
40.950000	-0.449204
41.100000	-0.474552
41.250000	-0.500000
41.400000	-0.525448
41.550000	-0.550796
41.700000	-0.575943
41.850000	-0.600790
42.000000	-0.625240
42.150000	-0.649195
42.300000	-0.672562
42.450000	-0.695247
42.600000	-0.717162
42.750000	-0.738220
42.900000	-0.758338
43.050000	-0.777436
43.200000	-0.795440
43.350000	-0.812277
43.500000	-0.827882
43.650000	-0.842193
43.800000	-0.855154
43.950000	-0.866713
44.100000	-0.876824
44.250000	-0.885449
44.400000	-0.892552
44.550000	-0.898106
44.700000	-0.902089
44.850000	-0.904485
45.000000	-0.905285
45.150000	-0.904485
45.300000	-0.902089
45.450000	-0.898106
45.600000	-0.892552
45.750000	-0.885449
45.900000	-0.876824
46.050000	-0.866713
46.200000	-0.855154
46.350000	-0.842193
46.500000	-0.827882
46.650000	-0.812277
46.800000	-0.795440
46.950000	-0.777436
47.100000	-0.758338
47.250000	-0.738220
47.400000	-0.717162
47.550000	-0.695247
47.700000	-0.672562
47.850000	-0.649195
48.000000	-0.625240
48.150000	-0.600790
48.300000	-0.575943
48.450000	-0.550796
48.600000	-0.525448
48.750000	-0.500000
48.900000	-0.474552
49.050000	-0.449204
49.200000	-0.424057
49.350000	-0.399210
49.500000	-0.374760
49.650000	-0.350805
49.800000	-0.327438
49.950000	-0.304753
50.100000	-0.282838
50.250000	-0.261780
50.400000	-0.241662
50.550000	-0.222564
50.700000	-0.204560
50.850000	-0.187723
51.000000	-0.172118
51.150000	-0.157807
51.300000	-0.144846
51.450000	-0.133287
51.600000	-0.123176
51.750000	-0.114551
51.900000	-0.107448
52.050000	-0.101894
52.200000	-0.097911
52.350000	-0.095515
52.500000	-0.094715
52.650000	-0.095515
52.800000	-0.097911
52.950000	-0.101894
53.100000	-0.107448
53.250000	-0.114551
53.400000	-0.123176
53.550000	-0.133287
53.700000	-0.144846
53.850000	-0.157807
54.000000	-0.172118
54.150000	-0.187723
54.300000	-0.204560
